{'aspect_ratio_func': 'dsr_thurai_2007', 'K2': 0.87754755154950892, 'canting': 10.0, 'n': (4.0497824829740781+2.4190757857395004j), 'wl': 8.421136460674157, 'frequency': 35.6, 'elevation': 90.0, 'prefactor': 0.053399501463189308}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
0.41000000000000003,0.000265964002583,0.000265964002583,0.0105123079574,0.000253653198368,4.18498203019e-19,1.0
0.42000000000000004,0.000308035644419,0.000308035644419,0.0114010619811,0.000293111558645,0.0,1.0
0.43,0.000355567668383,0.000355567668383,0.0123463169984,0.000337557635384,-1.25549460906e-18,1.0
0.44,0.000409123568446,0.000409123568446,0.0133508030302,0.000387483542371,-4.18498203019e-19,1.0
0.45,0.000469311080059,0.000469311080059,0.0144173625059,0.000443416944642,-4.18498203019e-19,1.0
0.46,0.000536784661497,0.000536784661497,0.0155489556221,0.000505922730961,0.0,1.0
0.47000000000000003,0.000612248219118,0.000612248219118,0.0167486637195,0.000575604724733,0.0,1.0
0.48000000000000004,0.000696457738393,0.000696457738393,0.0180196935293,0.000653107433378,0.0,1.0
0.49,0.000790223792856,0.000790223792856,0.0193653862308,0.000739117836142,0.0,1.0
0.5,0.000894415107498,0.000894415107497,0.020789211846,0.000834367210362,-8.36996406039e-19,1.0
0.51,0.00100996056441,0.00100996056441,0.0222947845785,0.000939632996176,0.0,1.0
0.52,0.0011378535265,0.0011378535265,0.0238858636299,0.00105574069968,8.36996406039e-19,1.0
0.53,0.00127915371322,0.00127915371322,0.0255663537463,0.00118356583454,0.0,1.0
0.54,0.00143499143512,0.00143499143512,0.0273403176301,0.00132403590203,0.0,1.0
0.55,0.00160657053444,0.00160657053444,0.0292119732864,0.00147813240956,0.0,1.0
0.56,0.00179517244772,0.00179517244772,0.0311857076609,0.00164689292759,0.0,1.0
0.5700000000000001,0.00200215901569,0.00200215901569,0.0332660723004,0.00183141318506,8.36996406039e-19,1.0
0.5800000000000001,0.00222897706627,0.00222897706627,0.0354577986788,0.00203284920321,0.0,1.0
0.59,0.00247716134269,0.00247716134269,0.0377657904301,0.00225241946788,0.0,1.0
0.6,0.00274833975698,0.00274833975698,0.0401951441223,0.00249140714027,0.0,1.0
0.61,0.00304423618055,0.00304423618055,0.0427511395001,0.00275116230607,0.0,1.0
0.62,0.00336667530618,0.00336667530618,0.0454392587821,0.00303310426318,1.67399281208e-18,1.0
0.63,0.0037175873348,0.0037175873348,0.0482651789099,0.00333872384769,1.67399281208e-18,1.0
0.64,0.00409901005547,0.00409901005547,0.0512347854015,0.00366958579851,0.0,1.0
0.65,0.00451309908036,0.00451309908036,0.0543541725066,0.00402733116028,0.0,1.0
0.66,0.0049621242592,0.0049621242592,0.05762966299,0.00441367972482,-3.34798562416e-18,1.0
0.67,0.00544848198348,0.00544848198348,0.0610677836241,0.00483043251099,1.67399281208e-18,1.0
0.68,0.00597469592311,0.00597469592311,0.0646753076763,0.00527947428304,1.67399281208e-18,1.0
0.6900000000000001,0.00654342266532,0.00654342266531,0.0684592264475,0.00576277610735,-1.67399281208e-18,1.0
0.7000000000000001,0.00718533322582,0.00718533322582,0.0726015593377,0.00628239794764,1.67399281208e-18,0.99443805
0.7100000000000001,0.00785366985374,0.00785366985374,0.0767889888219,0.00684049129867,0.0,0.993814308415
0.72,0.00857399384031,0.00857399384031,0.081176322863,0.00743930185832,-8.36996406039e-18,0.99322328064
0.73,0.0093495891173,0.0093495891173,0.0857715390496,0.00808117223815,8.36996406039e-18,0.992664030615
0.74,0.0101838978428,0.0101838978428,0.0905828518675,0.00876854471242,1.67399281208e-18,0.99213562024
0.75,0.0110805338337,0.0110805338337,0.0956187553214,0.00950396400553,1.67399281208e-18,0.991637109375
0.76,0.0120432780826,0.0120432780826,0.100887993757,0.010290080118,3.34798562416e-18,0.99116755584
0.77,0.0130760950353,0.0130760950353,0.106399603199,0.0111296511905,3.34798562416e-18,0.990726015415
0.78,0.0141831276746,0.0141831276746,0.112162888033,0.0120255464073,0.0,0.99031154184
0.79,0.0153687097801,0.0153687097801,0.118187425282,0.0129807489368,0.0,0.989923186815
0.8,0.0166373775571,0.0166373775571,0.124483092074,0.0139983589116,-6.69597124831e-18,0.98956
0.81,0.0179938632,0.0179938632,0.131060028273,0.0150815964466,0.0,0.989221029015
0.8200000000000001,0.0194431055108,0.0194431055108,0.137928701085,0.0162338046955,3.34798562416e-18,0.98890531944
0.8300000000000001,0.0209902626763,0.0209902626763,0.145099855622,0.0174584529461,3.34798562416e-18,0.988611914815
0.8400000000000001,0.0226407083069,0.0226407083069,0.152584525459,0.0187591397533,-6.69597124831e-18,0.98833985664
0.85,0.0244000527384,0.0244000527384,0.160394045323,0.0201395961115,3.34798562416e-18,0.988088184375
0.86,0.0262741269228,0.0262741269228,0.168540073436,0.0216036886646,3.34798562416e-18,0.98785593544
0.87,0.028269011246,0.028269011246,0.177034554674,0.0231554229553,-3.34798562416e-18,0.987642145215
0.88,0.0303910269679,0.0303910269679,0.185889742437,0.0247989467117,-6.69597124831e-18,0.98744584704
0.89,0.0326467505287,0.0326467505287,0.195118191732,0.0265385531738,1.00439568725e-17,0.987266072215
0.9,0.0350430203348,0.0350430203348,0.204732770475,0.0283786844571,-3.34798562416e-18,0.98710185
0.91,0.0375869348744,0.0375869348744,0.214746653029,0.0303239349553,1.67399281208e-17,0.986952207615
0.92,0.0402858671604,0.0402858671604,0.225173292112,0.0323790547815,0.0,0.98681617024
0.93,0.043147473216,0.043147473216,0.236026491559,0.0345489532478,3.34798562416e-18,0.986692761015
0.9400000000000001,0.0461796819263,0.0461796819263,0.24732031638,0.0368387023829,-3.34798562416e-18,0.98658100104
0.9500000000000001,0.0493907229515,0.0493907229515,0.259069152232,0.039253540489,1.00439568725e-17,0.986479909375
0.9600000000000001,0.0527891283062,0.0527891283062,0.271287667913,0.0417988757362,-6.69597124831e-18,0.98638850304
0.97,0.0563837229155,0.0563837229155,0.283990837589,0.044480289796,6.69597124831e-18,0.986305797015
0.98,0.0601836520718,0.0601836520718,0.297193903697,0.0473035415131,6.69597124831e-18,0.98623080424
0.99,0.0641983595235,0.0641983595235,0.310912391123,0.0502745706155,1.33919424966e-17,0.986162535615
1.0,0.0684376439852,0.0684376439852,0.32516213836,0.0533995014632,1.33919424966e-17,0.9861
1.01,0.0729115938869,0.0729115938869,0.339959213106,0.0566846468352,6.69597124831e-18,0.986042204215
1.02,0.0776306736852,0.0776306736852,0.355319941603,0.0601365117553,0.0,0.98598815304
1.03,0.0826056513668,0.0826056513668,0.371260964368,0.0637617973556,1.33919424966e-17,0.985936849215
1.04,0.0878476687895,0.0878476687895,0.387799088022,0.0675674047796,-6.69597124831e-18,0.98588729344
1.05,0.0933682123569,0.0933682123569,0.404951432181,0.0715604391224,2.67838849932e-17,0.985838484375
1.06,0.0991791133348,0.0991791133348,0.422735282404,0.0757482134105,2.67838849932e-17,0.98578941864
1.07,0.105292589258,0.105292589258,0.441168213899,0.0801382526194,0.0,0.985739090815
1.08,0.111721231072,0.111721231072,0.460267935601,0.0847382977299,1.33919424966e-17,0.98568649344
1.09,0.118477985243,0.118477985243,0.480052431528,0.0895563098228,2.00879137449e-17,0.985630617015
1.1,0.125576181039,0.125576181039,0.500539801479,0.0946004742116,2.00879137449e-17,0.98557045
1.11,0.133029569472,0.133029569472,0.521748419887,0.0998792046149,1.33919424966e-17,0.985504978815
1.12,0.140852264069,0.140852264069,0.543696686775,0.105401147366,6.69597124831e-18,0.98543318784
1.1300000000000001,0.149058796408,0.149058796408,0.566403316389,0.11117518566,6.69597124831e-18,0.985354059415
1.1400000000000001,0.157664096855,0.157664096855,0.589887050957,0.117210443844,2.00879137449e-17,0.98526657384
1.1500000000000001,0.166683503282,0.166683503282,0.614166792568,0.123516291738,-1.33919424966e-17,0.985169709375
1.1600000000000001,0.176132796464,0.176132796464,0.639261619715,0.130102349005,0.0,0.98506244224
1.17,0.186028158729,0.186028158729,0.665190684056,0.136978489546,6.69597124831e-18,0.984943746615
1.18,0.196386251124,0.196386251124,0.691973228983,0.144154845944,-6.69597124831e-18,0.98481259464
1.19,0.207224115014,0.207224115014,0.719628587271,0.151641813947,2.00879137449e-17,0.984667956415
1.2,0.218559314809,0.218559314809,0.748176214401,0.159450056977,0.0,0.9845088
1.21,0.230409790306,0.230409790306,0.777635604237,0.167590510695,-1.33919424966e-17,0.984334091415
1.22,0.242794028304,0.242794028304,0.80802634492,0.176074387589,1.33919424966e-17,0.98414279464
1.23,0.255730983238,0.255730983238,0.839368057905,0.18491318161,0.0,0.983933871615
1.24,0.269240048892,0.269240048892,0.871680489461,0.194118672843,1.33919424966e-17,0.98370628224
1.25,0.283341156456,0.283341156456,0.904983416959,0.203702932217,-2.67838849932e-17,0.983458984375
1.26,0.298054746185,0.298054746185,0.939296620133,0.213678326252,0.0,0.98319093384
1.27,0.313401782299,0.313401782299,0.974639907575,0.224057521847,-2.67838849932e-17,0.982901084415
1.28,0.329403731602,0.329403731602,1.01103332973,0.234853491105,1.33919424966e-17,0.98258838784
1.29,0.346082720583,0.346082720583,1.0484968185,0.246079516195,-2.67838849932e-17,0.982251793815
1.3,0.363461360615,0.363461360615,1.08705047937,0.257749194258,2.67838849932e-17,0.98189025
1.31,0.381562859769,0.381562859769,1.12671438918,0.269876442343,1.33919424966e-17,0.981502702015
1.32,0.400411050558,0.400411050558,1.16750871159,0.282475502388,1.33919424966e-17,0.98108809344
1.33,0.420030323208,0.420030323208,1.20945391216,0.295560946239,2.67838849932e-17,0.980645365815
1.34,0.440445850381,0.440445850381,1.25257032813,0.309147680703,-1.33919424966e-17,0.98017345864
1.35,0.461683276849,0.461683276849,1.29687856964,0.323250952644,5.35677699865e-17,0.979671309375
1.36,0.48376916112,0.48376916112,1.34239917442,0.337886354115,1.33919424966e-17,0.97913785344
1.37,0.506730608037,0.506730608037,1.38915317647,0.353069827529,-4.01758274899e-17,0.978572024215
1.3800000000000001,0.530595583454,0.530595583454,1.43716159416,0.36881767087,4.01758274899e-17,0.97797275304
1.3900000000000001,0.555392696009,0.555392696009,1.48644568641,0.385146542941,1.33919424966e-17,0.977338969215
1.4000000000000001,0.581151507949,0.581151507949,1.53702696277,0.402073468649,2.67838849932e-17,0.9766696
1.4100000000000001,0.60790222794,0.60790222794,1.58892715745,0.41961584433,-1.33919424966e-17,0.975963570615
1.42,0.63567603343,0.63567603343,1.64216838704,0.437791443115,0.0,0.97521980424
1.43,0.664504998033,0.664504998033,1.69677317863,0.456618420329,1.33919424966e-17,0.974437222015
1.44,0.694422211673,0.694422211673,1.75276419459,0.476115318933,1.33919424966e-17,0.97361474304
1.45,0.725461618152,0.725461618152,1.81016470123,0.496301075001,4.01758274899e-17,0.972751284375
1.46,0.757658055167,0.757658055167,1.86899821705,0.517195023242,5.35677699865e-17,0.97184576104
1.47,0.791047624626,0.791047624626,1.9292890016,0.538816902548,2.67838849932e-17,0.970897086015
1.48,0.825667445096,0.825667445096,1.99106169342,0.561186861595,1.07135539973e-16,0.96990417024
1.49,0.86155578112,0.86155578112,2.0543412966,0.584325464472,2.67838849932e-17,0.968865922615
1.5,0.901435338499,0.901435338499,2.12180282585,0.608253696354,5.35677699865e-17,0.964650440625
1.51,0.939723644811,0.939723644811,2.18790780304,0.632992969209,4.01758274899e-17,0.963951808312
1.52,0.979323946555,0.979323946555,2.25552581723,0.658565127549,5.35677699865e-17,0.963252959951
1.53,1.02026912768,1.02026912768,2.32467586797,0.684992454212,6.69597124831e-17,0.962553898647
1.54,1.06259276656,1.06259276656,2.39537688421,0.712297676194,1.07135539973e-16,0.961854627499
1.55,1.10632870921,1.10632870921,2.46764783797,0.740503970502,-2.67838849932e-17,0.961155149594
1.56,1.15151153708,1.15151153708,2.54150758487,0.769634970067,8.03516549797e-17,0.960455468009
1.57,1.19817556123,1.19817556123,2.61697495814,0.799714769676,5.35677699865e-17,0.959755585812
1.58,1.24635625786,1.24635625786,2.69406874477,0.830767931954,5.35677699865e-17,0.959055506061
1.59,1.29608856558,1.29608856558,2.77280771186,0.862819493379,2.67838849932e-17,0.958355231804
1.6,1.34740870299,1.34740870299,2.85321028101,0.89589497034,1.33919424966e-16,0.95765476608
1.61,1.40035243413,1.40035243413,2.93529510707,0.930020365231,1.07135539973e-16,0.956954111916
1.62,1.45495577593,1.45495577593,3.01908011978,0.96522217258,1.33919424966e-16,0.956253272332
1.6300000000000001,1.51125550202,1.51125550202,3.10458338449,1.00152738522,0.0,0.955552250336
1.6400000000000001,1.56928834082,1.56928834082,3.1918228465,1.03896350051,1.07135539973e-16,0.954851048927
1.6500000000000001,1.62909064829,1.62909064829,3.28081579295,1.07755852657,1.07135539973e-16,0.954149671094
1.6600000000000001,1.69069947515,1.69069947515,3.3715792225,1.11734098855,8.03516549797e-17,0.953448119817
1.6700000000000002,1.75415161192,1.75415161192,3.46413007569,1.158339935,8.03516549797e-17,0.952746398065
1.68,1.81948401629,1.81948401629,3.55848415708,1.20058494421,1.07135539973e-16,0.952044508797
1.69,1.88673328378,1.88673328378,3.65465746509,1.24410613059,1.33919424966e-16,0.951342454964
1.7,1.95593590927,1.95593590927,3.75266461846,1.28893415113,5.35677699865e-17,0.950640239505
1.71,2.02712853044,2.02712853044,3.85252042893,1.33510021191,1.33919424966e-16,0.949937865351
1.72,2.10034688631,2.10034688631,3.95423833109,1.38263607453,8.03516549797e-17,0.949235335422
1.73,2.17562700962,2.17562700962,4.05783122748,1.43157406278,2.67838849932e-17,0.948532652628
1.74,2.25300401238,2.25300401237,4.16331112238,1.48194706914,2.67838849932e-17,0.94782981987
1.75,2.33251281077,2.33251281077,4.2706890044,1.53378856144,8.03516549797e-17,0.947126840039
1.76,2.41418769441,2.41418769441,4.37997484636,1.58713258955,5.35677699865e-17,0.946423716016
1.77,2.49806221496,2.49806221496,4.49117734791,1.64201379209,1.33919424966e-16,0.945720450672
1.78,2.58416918157,2.58416918157,4.60430421918,1.69846740313,2.67838849932e-17,0.945017046869
1.79,2.67254036496,2.67254036496,4.71936212799,1.75652925903,1.07135539973e-16,0.944313507458
1.8,2.76320725856,2.76320725856,4.83635587496,1.81623580525,0.0,0.94360983528
1.81,2.85619984887,2.85619984887,4.95528912542,1.8776241032,0.0,0.942906033168
1.82,2.95154724465,2.95154724465,5.07616402689,1.94073183714,8.03516549797e-17,0.942202103944
1.83,3.04927713789,3.04927713789,5.19898085618,2.00559732113,1.07135539973e-16,0.941498050419
1.84,3.1494163527,3.1494163527,5.32373886768,2.07225950601,1.87487194953e-16,0.940793875397
1.85,3.25199031242,3.25199031242,5.45043505252,2.14075798643,8.03516549797e-17,0.940089581669
1.86,3.35702284986,3.35702284986,5.57906492789,2.21113300786,1.07135539973e-16,0.939385172019
1.87,3.46453594059,3.46453594059,5.70962172303,2.28342547372,8.03516549797e-17,0.938680649219
1.8800000000000001,3.57455134844,3.57455134844,5.84209751553,2.35767695251,2.14271079946e-16,0.937976016033
1.8900000000000001,3.68708772139,3.68708772139,5.9764818989,2.43392968497,1.60703309959e-16,0.937271275214
1.9000000000000001,3.80216275229,3.80216275229,6.11276233167,2.5122265913,8.03516549797e-17,0.936566429505
1.9100000000000001,3.91979250102,3.91979250102,6.25092510053,2.59261127839,0.0,0.93586148164
1.9200000000000002,4.03999060099,4.03999060099,6.39095299211,2.67512804712,-2.67838849932e-17,0.935156434342
1.93,4.16276887487,4.16276887487,6.53282814887,2.75982189968,8.03516549797e-17,0.934451290326
1.94,4.28813830368,4.28813830368,6.67653004194,2.84673854694,1.33919424966e-16,0.933746052295
1.95,4.41610629963,4.41610629963,6.82203577447,2.93592441585,1.33919424966e-16,0.933040722944
1.96,4.54667938558,4.54667938558,6.96932109415,3.02742665684,1.87487194953e-16,0.932335304958
1.97,4.67986144649,4.67986144649,7.11835842132,3.12129315137,5.35677699865e-17,0.93162980101
1.98,4.81565425687,4.81565425687,7.26911920934,3.21757251939,1.60703309959e-16,0.930924213766
1.99,4.95405866435,4.95405866435,7.42157224351,3.31631412693,2.14271079946e-16,0.930218545881
2.0,5.09507150296,5.09507150296,7.5756849733,3.41756809364,8.03516549797e-17,0.9295128
2.01,5.23868927303,5.23868927303,7.73142197805,3.52138530051,8.03516549797e-17,0.928806978758
2.02,5.38490428212,5.38490428212,7.88874595473,3.62781739745,1.60703309959e-16,0.928101084781
2.03,5.53370949264,5.53370949264,8.04761893817,3.73691681106,0.0,0.927395120684
2.04,5.68509375054,5.68509375054,8.20799925163,3.84873675234,2.14271079946e-16,0.926689089073
2.05,5.83904410267,5.83904410267,8.36984475194,3.96333122449,2.67838849932e-17,0.925982992544
2.0599999999999996,5.9955455647,5.9955455647,8.53311141019,4.08075503076,1.07135539973e-16,0.925276833684
2.07,6.1545831345,6.1545831345,8.69775365009,4.20106378226,8.03516549797e-17,0.924570615068
2.0799999999999996,6.31613614202,6.31613614202,8.86372349883,4.32431390589,2.67838849932e-17,0.923864339263
2.09,6.48018536456,6.48018536456,9.03097311355,4.4505626523,5.35677699865e-17,0.923158008827
2.0999999999999996,6.64670779084,6.64670779084,9.19945243624,4.57986810383,1.33919424966e-16,0.922451626305
2.11,6.81567992277,6.81567992277,9.36910994352,4.71228918254,1.07135539973e-16,0.921745194235
2.1199999999999997,6.98707619059,6.98707619059,9.53989329914,4.84788565827,1.07135539973e-16,0.921038715144
2.13,7.16086904253,7.16086904253,9.71175008681,4.98671815673,1.07135539973e-16,0.920332191549
2.1399999999999997,7.33702906842,7.33702906842,9.8846252602,5.12884816764,2.67838849932e-17,0.919625625958
2.15,7.515526542,7.515526542,10.0584649591,5.27433805288,1.33919424966e-16,0.918919020869
2.1599999999999997,7.69633043671,7.69633043671,10.2332136334,5.42325105472,1.07135539973e-16,0.918212378769
2.17,7.87940724445,7.87940724445,10.4088149897,5.57565130404,1.33919424966e-16,0.917505702137
2.1799999999999997,8.06472308964,8.06472308964,10.5852133361,5.73160382866,5.35677699865e-17,0.916798993441
2.19,8.25224391924,8.25224391924,10.762352221,5.89117456161,1.87487194953e-16,0.916092255139
2.1999999999999997,8.44193231835,8.44193231835,10.940175058,6.05443034954,2.67838849932e-17,0.91538548968
2.21,8.63375313593,8.63375313593,11.1186252618,6.2214389611,-5.35677699865e-17,0.914678699502
2.2199999999999998,8.8276679101,8.8276679101,11.2976470548,6.39226909535,5.35677699865e-17,0.913971887035
2.23,9.0236394129,9.0236394129,11.4771838796,6.56699039031,5.35677699865e-17,0.913265054698
2.2399999999999998,9.2216291631,9.2216291631,11.6571805602,6.7456734314,1.07135539973e-16,0.912558204899
2.25,9.42159958034,9.42159958034,11.8375830575,6.92838976003,1.07135539973e-16,0.911851340039
2.26,9.62350950044,9.62350950044,12.0183349888,7.11521188222,-5.35677699865e-17,0.911144462507
2.27,9.82732107753,9.82732107753,12.1993836108,7.30621327718,5.35677699865e-17,0.910437574682
2.28,10.0329951804,10.0329951804,12.3806763139,7.50146840599,1.07135539973e-16,0.909730678935
2.29,10.2404933363,10.2404933363,12.5621610988,7.70105272034,-5.35677699865e-17,0.909023777626
2.3,10.4497755797,10.4497755797,12.7437863959,7.90504267126,2.14271079946e-16,0.908316873105
2.31,10.6608045145,10.6608045145,12.9255037029,8.11351571789,5.35677699865e-17,0.907609967713
2.32,10.8735401734,10.8735401734,13.1072627323,8.32655033633,0.0,0.906903063779
2.3299999999999996,11.0879470283,11.0879470283,13.2890179845,8.54422602847,1.60703309959e-16,0.906196163626
2.34,11.3039862189,11.3039862189,13.4707226483,8.76662333092,-5.35677699865e-17,0.905489269564
2.3499999999999996,11.5216232637,11.5216232637,13.6523327897,8.99382382395,-5.35677699865e-17,0.904782383894
2.36,11.7408190956,11.7408190956,13.8338035953,9.22591014044,5.35677699865e-17,0.904075508908
2.3699999999999997,11.9615412411,11.9615412411,14.0150953965,9.46296597491,-5.35677699865e-17,0.903368646886
2.38,12.1837544157,12.1837544157,14.1961669237,9.70507609259,0.0,0.902661800102
2.3899999999999997,12.407427135,12.407427135,14.376980773,9.95232633848,-1.07135539973e-16,0.901954970816
2.4,12.6325257823,12.6325257823,14.5574999475,10.2048036465,0.0,0.90124816128
2.4099999999999997,12.8590193404,12.8590193404,14.7376886126,10.4625960488,1.60703309959e-16,0.900541373737
2.42,13.0868771796,13.0868771796,14.9175133342,10.7257926845,-1.07135539973e-16,0.89983461042
2.4299999999999997,13.3160722056,13.3160722056,15.0969432991,10.9944838095,0.0,0.89912787355
2.44,13.5465734453,13.5465734453,15.2759466538,11.2687608057,-5.35677699865e-17,0.89842116534
2.4499999999999997,13.7783568866,13.7783568866,15.4544959405,11.5487161897,-5.35677699865e-17,0.897714487994
2.46,14.0113967829,14.0113967829,15.632564404,11.834443623,-1.60703309959e-16,0.897007843704
2.4699999999999998,14.2456691934,14.2456691934,15.8101274357,12.1260379209,5.35677699865e-17,0.896301234654
2.48,14.4811503178,14.4811503178,15.9871603161,12.423595062,0.0,0.895594663016
2.4899999999999998,14.7178204021,14.7178204021,16.1636426545,12.7272121977,-1.60703309959e-16,0.894888130956
2.5,14.9556574693,14.9556574693,16.3395526825,13.0369876619,0.0,0.894181640625
2.51,15.1946441684,15.1946441684,16.5148732652,13.3530209803,-5.35677699865e-17,0.893475194169
2.52,15.4347636403,15.4347636403,16.6895876036,13.6754128802,-5.35677699865e-17,0.89276879372
2.53,15.6759978276,15.6759978276,16.8636793261,14.0042652997,-1.33919424966e-16,0.892062441405
2.54,15.9183326192,15.9183326192,17.0371346814,14.3396813982,-1.33919424966e-16,0.891356139336
2.55,16.1617550264,16.1617550264,17.2099418617,14.6817655653,-2.67838849932e-16,0.890649889619
2.56,16.4062541635,16.4062541635,17.3820900817,15.0306234307,-1.87487194953e-16,0.889943694348
2.57,16.651818472,16.651818472,17.5535701476,15.3863618745,-2.41054964939e-16,0.889237555609
2.5799999999999996,16.8984367554,16.8984367554,17.7243721505,15.7490890365,-3.21406619919e-16,0.888531475476
2.59,17.1461036043,17.1461036043,17.8944908721,16.1189143261,-1.60703309959e-16,0.887825456014
2.5999999999999996,17.3948116513,17.3948116513,18.063921437,16.4959484325,-2.14271079946e-16,0.88711949928
2.61,17.6445533351,17.6445533351,18.2326576191,16.8803033344,-2.14271079946e-16,0.886413607319
2.6199999999999997,17.895326965,17.895326965,18.4006980922,17.2720923099,-1.60703309959e-16,0.885707782166
2.63,18.1471951807,18.1471951807,18.5681677938,17.671429947,-2.94622734926e-16,0.885002025847
2.6399999999999997,18.4000249552,18.4000249551,18.7348167995,18.0784321529,-2.94622734926e-16,0.88429634038
2.65,18.6538821271,18.6538821271,18.9007682955,18.4932161647,-2.14271079946e-16,0.883590727769
