{'frequency': 35.6, 'K2': 0.9076711324657145, 'n': (5.198742318859741+2.776527278824784j), 'aspect_ratio_func': 'dsr_thurai_2007', 'wl': 8.421136460674157, 'canting': 10.0, 'elevation': 90.0, 'prefactor': 0.055232546521968295}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
0.64,0.004366413522913494,0.004366413522913331,0.04540038160956925,0.0037955516957864388,0.0,1.0
0.65,0.004810581232018805,0.004810581232018624,0.0485447999874897,0.004165577385080552,-1.6739928120775188e-18,1.0
0.66,0.005292497343220314,0.005292497343220116,0.05187421629042474,0.004565188139483163,-1.6739928120775188e-18,1.0
0.67,0.005814757603846208,0.00581475760384599,0.055397705992197954,0.004996246801451281,-1.6739928120775188e-18,1.0
0.68,0.006380091447807908,0.006380091447807671,0.05912466400943507,0.0054607028335399745,0.0,1.0
0.6900000000000001,0.006991368040175651,0.0069913680401753895,0.06306482453691618,0.005960594962936697,0.0,1.0
0.7000000000000001,0.007681284938906709,0.007681284938906423,0.06730931625206449,0.006498053865763052,0.0,0.9944380500000001
0.7100000000000001,0.008400093580353568,0.008400093580353258,0.0717186952370628,0.007075304891143985,0.0,0.9938143084150001
0.72,0.009175032848643794,0.009175032848643455,0.07637266373920508,0.007694670825044402,5.021978436232556e-18,0.9932232806400001
0.73,0.010009615266427766,0.010009615266427399,0.08128227949761715,0.008358574693873268,-5.021978436232556e-18,0.9926640306150001
0.74,0.01090751604244394,0.010907516042443537,0.08645892851751714,0.00906954260785505,0.0,0.9921356202399999
0.75,0.011872577289554069,0.01187257728955363,0.09191431372891108,0.009830206644168674,0.0,0.991637109375
0.76,0.01290880626224982,0.012908806262249339,0.09766048928980246,0.010643307769853888,3.3479856241550376e-18,0.99116755584
0.77,0.014020381921634252,0.01402038192163374,0.10370979568253567,0.011511698804485052,3.3479856241550376e-18,0.990726015415
0.78,0.01521166174437877,0.015211661744378213,0.11007491687112064,0.012438347422612368,3.3479856241550376e-18,0.9903115418399999
0.79,0.01648717649850987,0.016487176498509264,0.11676880379752433,0.013426339195970534,-3.3479856241550376e-18,0.989923186815
0.8,0.017851632478349765,0.017851632478349113,0.12380471664169869,0.014478880675454862,-6.695971248310075e-18,0.9895600000000001
0.81,0.019309928150471757,0.019309928150471053,0.13119617022484886,0.01559930251286478,-6.695971248310075e-18,0.9892210290150001
0.8200000000000001,0.02086713645579426,0.0208671364557935,0.13895695806805877,0.016791062622414817,6.695971248310075e-18,0.9889053194399999
0.8300000000000001,0.022528519265825955,0.02252851926582514,0.14710107431621586,0.018057749382012985,0.0,0.9886119148149999
0.8400000000000001,0.024299526015984056,0.024299526015983175,0.15564276350319942,0.01940308487430662,1.0043956872465113e-17,0.9883398566399999
0.85,0.02618578561508655,0.0261857856150856,0.16459644796727385,0.020830928167495617,0.0,0.988088184375
0.86,0.02819311878338168,0.028193118783380655,0.17397670355464318,0.022345278635913204,6.695971248310075e-18,0.98785593544
0.87,0.03032753008219277,0.030327530082191665,0.18379827097673826,0.02395027932037397,-6.695971248310075e-18,0.987642145215
0.88,0.032595215585312594,0.032595215585311414,0.19407597875026783,0.025650220328289484,3.3479856241550376e-18,0.98744584704
0.89,0.03500254963909804,0.03500254963909677,0.20482473478394755,0.027449542273551297,3.3479856241550376e-18,0.9872660722150002
0.9,0.0375560861908486,0.03755608619084724,0.21605948760070728,0.029352839756181356,1.0043956872465113e-17,0.9871018500000002
0.91,0.04026257804253542,0.04026257804253396,0.22779520149057578,0.03136486488174988,6.695971248310075e-18,0.986952207615
0.92,0.043128929743092285,0.04312892974309073,0.2400467804730792,0.03349053082056064,-3.3479856241550376e-18,0.9868161702400001
