{'K2': 0.847893210129674, 'canting': 10.0, 'frequency': 94.0, 'prefactor': 2.507951442233622, 'n': (3.699704408735369+2.155748075879551j), 'wl': 3.1892814680851065, 'aspect_ratio_func': 'dsr_thurai_2007', 'elevation': 90.0}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
0.51,0.06296474805348556,0.06296474805348323,0.1771837690039526,0.04413063536847584,-5.0718420519114616e-18,1.0
0.52,0.07127652877880741,0.07127652877880478,0.19403514721772647,0.0495837290206668,-2.5359210259557308e-18,1.0
0.53,0.08047449147737666,0.08047449147737368,0.21214142689628332,0.05558714145966239,-5.0718420519114616e-18,1.0
0.54,0.09062710234947458,0.09062710234947122,0.2315578487848635,0.06218443354485795,2.5359210259557308e-18,1.0
0.55,0.10180529583830081,0.10180529583829706,0.25233830196926393,0.06942170257741936,-2.5359210259557308e-18,1.0
0.56,0.11408229091654547,0.11408229091654123,0.2745350102550681,0.07734767890657275,0.0,1.0
0.5700000000000001,0.12753338377097426,0.12753338377096948,0.2981982487422113,0.08601382434161894,2.5359210259557308e-18,1.0
0.5800000000000001,0.14223569497182584,0.14223569497182056,0.323376016626329,0.09547443236967319,2.5359210259557308e-18,1.0
0.59,0.15826790969788096,0.15826790969787508,0.3501138343589721,0.10578673017912973,7.607763077867192e-18,1.0
0.6,0.17570994808666954,0.175709948086663,0.37845438893741223,0.11701098248885183,0.0,1.0
0.61,0.1946425924356565,0.1946425924356492,0.4084373478097551,0.12921059718308606,2.5359210259557308e-18,1.0
0.62,0.21514706953780954,0.2151470695378015,0.44009896661838815,0.14245223275210228,0.0,1.0
0.63,0.23730444756489028,0.2373044475648814,0.47347182125954823,0.1568059075385586,0.0,1.0
0.64,0.2611952497306421,0.26119524973063235,0.5085843039771673,0.17234511078959106,2.5359210259557308e-18,1.0
0.65,0.2868985003227012,0.2868985003226904,0.5454602382323527,0.18914691551462856,5.0718420519114616e-18,1.0
0.66,0.3144911826986518,0.31449118269863985,0.5841182077810055,0.20729209314893296,0.0,1.0
0.67,0.3440471791022226,0.3440471791022096,0.6245710718708295,0.22686523002286377,0.0,1.0
0.68,0.375636372278238,0.3756363722782238,0.6668250937035939,0.24795484563686845,0.0,1.0
0.6900000000000001,0.40932357032878797,0.4093235703287725,0.7108792487134694,0.2706535127421973,0.0,1.0
0.7000000000000001,0.44751671150308897,0.44751671150307204,0.7587771664635248,0.29505797922734356,0.0,0.9944380500000001
0.7100000000000001,0.48607898688770024,0.4860789868876819,0.8068081254024947,0.32126929181020863,-5.0718420519114616e-18,0.9938143084150001
0.72,0.5269418568689241,0.5269418568689042,0.8566160241629026,0.3493929215359918,0.0,0.9932232806400001
0.73,0.5701387207967996,0.5701387207967781,0.9081614940340577,0.3795388910808068,0.0,0.9926640306150001
0.74,0.6156915989783663,0.6156915989783431,0.9613937286467675,0.41182190386102024,0.0,0.9921356202399999
0.75,0.6636099142359296,0.6636099142359043,1.0162494657152028,0.44636147494831796,5.0718420519114616e-18,0.991637109375
0.76,0.7138898446937236,0.7138898446936964,1.0726533057716694,0.4832820637904952,-5.0718420519114616e-18,0.99116755584
0.77,0.7665137264078814,0.7665137264078522,1.1305175168002846,0.5227132087379718,-1.0143684103822923e-17,0.990726015415
0.78,0.8214494923710924,0.8214494923710614,1.1897420128464693,0.5647896633760328,0.0,0.9903115418399999
0.79,0.8786505554859477,0.8786505554859145,1.2502155143556752,0.6096515346627935,5.0718420519114616e-18,0.989923186815
0.8,0.9380565609696343,0.9380565609695991,1.311816029826819,0.6574444228728908,0.0,0.9895600000000001
0.81,0.999593558958497,0.9995935589584592,1.3744124644372409,0.7083195633468976,1.0143684103822923e-17,0.9892210290150001
0.8200000000000001,1.0631752616267578,1.0631752616267176,1.437865901168939,0.762433970046464,1.0143684103822923e-17,0.9889053194399999
0.8300000000000001,1.128704059247707,1.1287040592476647,1.5020314347008852,0.8199505809151828,0.0,0.9886119148149999
0.8400000000000001,1.1960730750011572,1.1960730750011126,1.5667602746309441,0.8810384050451803,-5.0718420519114616e-18,0.9883398566399999
0.85,1.2651676035182249,1.2651676035181778,1.6319019129809327,0.9458726716494306,1.0143684103822923e-17,0.988088184375
0.86,1.335867182944812,1.3358671829447624,1.697305862942293,1.0146349808397999,0.0,0.98785593544
0.87,1.408047966138686,1.4080479661386331,1.7628244032908873,1.087513456210808,-1.0143684103822923e-17,0.987642145215
0.88,1.4815852028560323,1.4815852028559777,1.828314579388419,1.164702899229121,0.0,0.98744584704
0.89,1.556354715686565,1.5563547156865072,1.893639762359927,1.2464049454287673,0.0,0.9872660722150002
0.9,1.6322352769162745,1.6322352769162143,1.9586716142871838,1.3328282224120784,-5.0718420519114616e-18,0.9871018500000002
0.91,1.709111310026268,1.7091113100262052,2.023292027001011,1.4241885096563545,-2.0287368207645846e-17,0.986952207615
0.92,1.7868736510239784,1.7868736510239136,2.087393551076814,1.5207089001262548,1.0143684103822923e-17,0.9868161702400001
0.93,1.8654221460141103,1.8654221460140428,2.150881375927866,1.6226199636919156,5.0718420519114616e-18,0.9866927610150001
0.9400000000000001,1.9446655787004432,1.9446655787003726,2.213672757952082,1.7301599123527889,0.0,0.9865810010400001
0.9500000000000001,2.024524659441762,2.0245246594416897,2.2756985497340207,1.8435747672672096,-2.535921025955731e-17,0.9864799093750001
0.9600000000000001,2.104930726571666,2.104930726571591,2.3369022548597242,1.9631185275876863,-1.0143684103822923e-17,0.9863885030400001
0.97,2.185828247719044,2.185828247718966,2.397240899061613,2.0890533411019168,-1.5215526155734384e-17,0.9863057970150001
0.98,2.2671733022036524,2.267173302203572,2.456683493647125,2.221649676679534,-5.0718420519114616e-18,0.98623080424
0.99,2.3489350769549753,2.3489350769548927,2.515211481531067,2.361186498524564,-1.5215526155734384e-17,0.986162535615
1.0,2.431095055944922,2.4310950559448377,2.5728174175015983,2.507951442233622,5.0718420519114616e-18,0.9861000000000001
1.01,2.5136460976707324,2.5136460976706454,2.629504053613215,2.66224099265983,0.0,0.986042204215
1.02,2.5965937247323447,2.5965937247322546,2.685283972890602,2.824360663582454,-1.0143684103822923e-17,0.98598815304
1.03,2.6799536052618853,2.6799536052617934,2.7401780127759845,2.9946251791822744,-1.0143684103822923e-17,0.9859368492149999
1.04,2.76375257532581,2.763752575325715,2.794214760623197,3.1733586573226753,-1.5215526155734384e-17,0.98588729344
1.05,2.848026942504444,2.848026942504348,2.8474293500857053,3.3608947946364593,-1.5215526155734384e-17,0.9858384843750001
1.06,2.932822008050527,2.9328220080504286,2.899862402129306,3.557577053418393,-1.5215526155734384e-17,0.9857894186399999
1.07,3.0181920668782736,3.018192066878172,2.9515597650862313,3.763758850323472,-3.043105231146877e-17,0.985739090815
1.08,3.1041988898953643,3.10419888989526,3.002570842770412,3.9798037468709087,-5.0718420519114616e-18,0.98568649344
1.09,3.190911587023899,3.190911587023793,3.0529485263621026,4.206085641753855,0.0,0.985630617015
1.1,3.278405552900268,3.2784055529001592,3.102747945475676,4.442988964954839,-1.5215526155734384e-17,0.98557045
1.11,3.366762649612549,3.366762649612436,3.152026313441428,4.690908873666936,-1.0143684103822923e-17,0.985504978815
