{'wl': 8.421136460674157, 'aspect_ratio_func': 'dsr_thurai_2007', 'elevation': 90.0, 'canting': 10.0, 'prefactor': 0.05548070286560928, 'frequency': 35.6, 'n': (5.695519193854038+2.7772055098547335j), 'K2': 0.9117492415453236}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
0.87,0.031273437654520383,0.03127343765451929,0.1949390749085964,0.024057886412923293,0.0,0.987642145215
0.88,0.03360686641410135,0.03360686641410018,0.20633359386431613,0.02576546514843773,1.0043956872465113e-17,0.98744584704
0.89,0.03608150609677813,0.03608150609677687,0.21826292472709308,0.027572871333574153,0.0,0.9872660722150002
0.9,0.03870349788611091,0.03870349788610954,0.23074233259154872,0.029484720211602262,6.695971248310075e-18,0.9871018500000002
0.91,0.041479091956590164,0.04147909195658873,0.24378663002425383,0.031505785239002514,1.0043956872465113e-17,0.986952207615
0.92,0.0444146248586891,0.04441462485868756,0.25741021413104787,0.033641001660642586,-1.0043956872465113e-17,0.9868161702400001
0.93,0.047516521905181866,0.047516521905180215,0.27162694225840495,0.03589547012490002,3.3479856241550376e-18,0.9866927610150001
0.9400000000000001,0.0507912920758161,0.05079129207581433,0.28645002997938174,0.03827446033873088,0.0,0.9865810010400001
0.9500000000000001,0.05424549438214231,0.054245494382140436,0.30189200238659647,0.0407834147626846,0.0,0.9864799093750001
0.9600000000000001,0.05788575675101652,0.05788575675101452,0.3179646262066365,0.04342795234586488,1.339194249662015e-17,0.9863885030400001
0.97,0.06171876334247901,0.061718763342476855,0.3346788048516386,0.046213872300836664,2.0087913744930225e-17,0.9863057970150001
0.98,0.06575123030117057,0.06575123030116825,0.3520445254917263,0.04914715791847946,2.67838849932403e-17,0.98623080424
0.99,0.06998993179268025,0.0699899317926778,0.3700708037591905,0.05223398042278631,1.339194249662015e-17,0.986162535615
1.0,0.07444164027481161,0.07444164027480903,0.3887656287950914,0.05548070286560928,2.0087913744930225e-17,0.9861000000000001
1.01,0.07911318455758215,0.07911318455757937,0.4081358595812322,0.058893884061350904,2.0087913744930225e-17,0.986042204215
1.02,0.08401143091375836,0.08401143091375542,0.4281873145843919,0.06248028256160169,2.0087913744930225e-17,0.98598815304
1.03,0.08914325094761757,0.08914325094761445,0.44892454980206853,0.06624686066972384,2.0087913744930225e-17,0.9859368492149999
1.04,0.09451557408449836,0.09451557408449504,0.4703510544466255,0.07020078849538097,2.67838849932403e-17,0.98588729344
1.05,0.10013536655739275,0.10013536655738922,0.4924691507085429,0.07434944804901396,-6.695971248310075e-18,0.9858384843750001
1.06,0.1060096373295336,0.1060096373295298,0.5152799296254835,0.078700437376263,2.0087913744930225e-17,0.9857894186399999
1.07,0.11214545934850423,0.11214545934850026,0.5387834546071808,0.08326157473233567,6.695971248310075e-18,0.985739090815
1.08,0.11854999431733781,0.11854999431733362,0.5629786267900365,0.088040902796321,-6.695971248310075e-18,0.98568649344
1.09,0.12523051236934604,0.12523051236934157,0.5878634685309385,0.09304669292544994,6.695971248310075e-18,0.985630617015
1.1,0.13219440006742053,0.1321944000674158,0.613434906039486,0.09828744944930168,-2.67838849932403e-17,0.98557045
1.11,0.13944916946863195,0.13944916946862698,0.639689162000331,0.10377191400395613,6.695971248310075e-18,0.985504978815
1.12,0.14700255127308387,0.1470025512730786,0.6666216563896629,0.1095090699060926,1.339194249662015e-17,0.9854331878400002
1.1300000000000001,0.1548624833833871,0.15486248338338152,0.6942272659127618,0.11550814656703448,0.0,0.9853540594150003
1.1400000000000001,0.16303712936886644,0.16303712936886056,0.7225003906877898,0.12177862394674004,2.0087913744930225e-17,0.9852665738400002
1.1500000000000001,0.17153495156891996,0.17153495156891374,0.7514350498552844,0.12833023704773944,2.0087913744930225e-17,0.9851697093749999
1.1600000000000001,0.18036475313102432,0.18036475313101777,0.7810252489719811,0.13517298044901765,2.67838849932403e-17,0.9850624422400003
1.17,0.18953572416889608,0.18953572416888909,0.8112648987897161,0.14231711287984364,0.0,0.9849437466150002
1.18,0.19905744963345687,0.19905744963344954,0.8421481501695006,0.14977316183354603,6.695971248310075e-18,0.98481259464
1.19,0.2089399740140913,0.20893997401408362,0.8736695963887713,0.1575519282212336,2.67838849932403e-17,0.9846679564149999
1.2,0.2191939069062855,0.2191939069062773,0.9058242856196567,0.1656644910654634,2.0087913744930225e-17,0.9845088000000001
1.21,0.22983033768331462,0.22983033768330607,0.9386080501377211,0.17412221223385424,-1.339194249662015e-17,0.984334091415
1.22,0.24086108971151335,0.24086108971150438,0.9720177367432049,0.18293674121264608,1.339194249662015e-17,0.9841427946400002
1.23,0.25229849298651974,0.25229849298651025,1.0060509789705583,0.1921200199202062,0.0,0.9839338716150001
1.24,0.2641556970687809,0.26415569706877096,1.0407070742549545,0.2016842875604807,-1.339194249662015e-17,0.9837062822400001
1.25,0.27644661592075426,0.2764466159207437,1.0759864012543394,0.21164208551639282,0.0,0.9834589843749999
1.26,0.28918577660140216,0.28918577660139105,1.1118909626800408,0.22200626228318687,2.67838849932403e-17,0.9831909338400001
1.27,0.30238878034572975,0.30238878034571814,1.148424430673947,0.2327899784417184,2.67838849932403e-17,0.9829010844150002
1.28,0.31607197762831446,0.31607197762830225,1.185592266613731,0.24400671167169063,0.0,0.98258838784
1.29,0.3302525332010273,0.3302525332010145,1.2234018128776325,0.25567026180483676,-1.339194249662015e-17,0.9822517938149999
1.3,0.34494870741633354,0.34494870741632,1.2618622370266015,0.2677947559180487,2.67838849932403e-17,0.9818902499999999
1.31,0.36017967429069536,0.36017967429068115,1.300984736459559,0.2803946534664513,-1.339194249662015e-17,0.9815027020150001
